Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p1.zip
---------------------------------
| rollout/           |          |
|    loss                 | -0.0377      |
|    n_updates            | 4190         |
|    policy_gradient_loss | -0.00511     |
|    std                  | 0.899        |
|    value_loss           | 1.61         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.395       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 186          |
|    time_elapsed         | 515          |
|    total_timesteps      | 107776       |
| train/                  |              |
|    approx_kl            | 0.0029294842 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | -0.00362     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0204      |
|    n_updates            | 4200         |
|    policy_gradient_loss | -0.00312     |
|    std                  | 0.898        |
|    value_loss           | 0.00691      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.391       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 187          |
|    time_elapsed         | 518          |
|    total_timesteps      | 108032       |
| train/                  |              |
|    approx_kl            | 0.0036578951 |
|    clip_fraction        | 0.05         |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | -0.00206     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0015      |
|    n_updates            | 4210         |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.899        |
|    value_loss           | 0.00937      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.4        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 188         |
|    time_elapsed         | 520         |
|    total_timesteps      | 108288      |
| train/                  |             |
|    approx_kl            | 0.004657929 |
|    clip_fraction        | 0.00547     |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -0.000898   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0125     |
|    n_updates            | 4220        |
|    policy_gradient_loss | -0.000128   |
|    std                  | 0.9         |
|    value_loss           | 0.00806     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.39        |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 189          |
|    time_elapsed         | 523          |
|    total_timesteps      | 108544       |
| train/                  |              |
|    approx_kl            | 0.0053416723 |
|    clip_fraction        | 0.0336       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.00996      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0227      |
|    n_updates            | 4230         |
|    policy_gradient_loss | -0.00127     |
|    std                  | 0.9          |
|    value_loss           | 0.00688      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.386       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 190          |
|    time_elapsed         | 526          |
|    total_timesteps      | 108800       |
| train/                  |              |
|    approx_kl            | 0.0043689418 |
|    clip_fraction        | 0.0477       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | 0.00272      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0358      |
|    n_updates            | 4240         |
|    policy_gradient_loss | -0.00508     |
|    std                  | 0.898        |
|    value_loss           | 0.00324      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.398       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 191          |
|    time_elapsed         | 528          |
|    total_timesteps      | 109056       |
| train/                  |              |
|    approx_kl            | 0.0077320337 |
|    clip_fraction        | 0.121        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | 0.012        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0431      |
|    n_updates            | 4250         |
|    policy_gradient_loss | -0.0116      |
|    std                  | 0.896        |
|    value_loss           | 0.00692      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 117          |
|    ep_rew_mean          | -0.609       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 192          |
|    time_elapsed         | 531          |
|    total_timesteps      | 109312       |
| train/                  |              |
|    approx_kl            | 0.0059675286 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | -0.00279     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0391      |
|    n_updates            | 4260         |
|    policy_gradient_loss | -0.0106      |
|    std                  | 0.895        |
|    value_loss           | 0.00715      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | -0.612      |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 193         |
|    time_elapsed         | 534         |
|    total_timesteps      | 109568      |
| train/                  |             |
|    approx_kl            | 0.004640976 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.000663    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0294     |
|    n_updates            | 4270        |
|    policy_gradient_loss | -0.00411    |
|    std                  | 0.897       |
|    value_loss           | 0.00521     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 117          |
|    ep_rew_mean          | -0.611       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 194          |
|    time_elapsed         | 536          |
|    total_timesteps      | 109824       |
| train/                  |              |
|    approx_kl            | 0.0066781347 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | -0.0219      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0296      |
|    n_updates            | 4280         |
|    policy_gradient_loss | -0.0105      |
|    std                  | 0.899        |
|    value_loss           | 0.00532      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.826      |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 195         |
|    time_elapsed         | 539         |
|    total_timesteps      | 110080      |
| train/                  |             |
|    approx_kl            | 0.008492206 |
|    clip_fraction        | 0.0254      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.00257     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0355     |
|    n_updates            | 4290        |
|    policy_gradient_loss | -0.002      |
|    std                  | 0.9         |
|    value_loss           | 0.00557     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 117          |
|    ep_rew_mean          | -0.6         |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 196          |
|    time_elapsed         | 542          |
|    total_timesteps      | 110336       |
| train/                  |              |
|    approx_kl            | 0.0046975156 |
|    clip_fraction        | 0.0883       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.00336      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0329      |
|    n_updates            | 4300         |
|    policy_gradient_loss | -0.00893     |
|    std                  | 0.908        |
|    value_loss           | 0.00454      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.375      |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 197         |
|    time_elapsed         | 545         |
|    total_timesteps      | 110592      |
| train/                  |             |
|    approx_kl            | 0.008375386 |
|    clip_fraction        | 0.0793      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | -2.31e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0229     |
|    n_updates            | 4310        |
|    policy_gradient_loss | -0.00479    |
|    std                  | 0.908       |
|    value_loss           | 1.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.384      |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 198         |
|    time_elapsed         | 549         |
|    total_timesteps      | 110848      |
| train/                  |             |
|    approx_kl            | 0.005955968 |
|    clip_fraction        | 0.0617      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 4.73e-05    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.34        |
|    n_updates            | 4320        |
|    policy_gradient_loss | -0.00358    |
|    std                  | 0.906       |
|    value_loss           | 1.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.374      |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 199         |
|    time_elapsed         | 552         |
|    total_timesteps      | 111104      |
| train/                  |             |
|    approx_kl            | 0.003299142 |
|    clip_fraction        | 0.043       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | -0.00331    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0169     |
|    n_updates            | 4330        |
|    policy_gradient_loss | -0.0042     |
|    std                  | 0.907       |
|    value_loss           | 0.00575     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.173      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 200         |
|    time_elapsed         | 557         |
|    total_timesteps      | 111360      |
| train/                  |             |
|    approx_kl            | 0.004347837 |
|    clip_fraction        | 0.0367      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | -0.00337    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0329     |
|    n_updates            | 4340        |
|    policy_gradient_loss | -0.00377    |
|    std                  | 0.909       |
|    value_loss           | 0.00578     |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 115           |
|    ep_rew_mean          | -0.167        |
| time/                   |               |
|    fps                  | 91            |
|    iterations           | 201           |
|    time_elapsed         | 563           |
|    total_timesteps      | 111616        |
| train/                  |               |
|    approx_kl            | 0.00092823687 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -2.65         |
|    explained_variance   | -3.28e-05     |
|    learning_rate        | 0.0003        |
|    loss                 | 4.54          |
|    n_updates            | 4350          |
|    policy_gradient_loss | 0.000461      |
|    std                  | 0.91          |
|    value_loss           | 9.72          |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.165       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 202          |
|    time_elapsed         | 565          |
|    total_timesteps      | 111872       |
| train/                  |              |
|    approx_kl            | 0.0065142023 |
|    clip_fraction        | 0.0152       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.64        |
|    explained_variance   | -0.00181     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0024      |
|    n_updates            | 4360         |
|    policy_gradient_loss | -0.0012      |
|    std                  | 0.905        |
|    value_loss           | 0.00818      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 115        |
|    ep_rew_mean          | -0.164     |
| time/                   |            |
|    fps                  | 91         |
|    iterations           | 203        |
|    time_elapsed         | 568        |
|    total_timesteps      | 112128     |
| train/                  |            |
|    approx_kl            | 0.00590336 |
|    clip_fraction        | 0.0836     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.64      |
|    explained_variance   | 0.00244    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0308    |
|    n_updates            | 4370       |
|    policy_gradient_loss | -0.00749   |
|    std                  | 0.904      |
|    value_loss           | 0.00824    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.172      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 204         |
|    time_elapsed         | 571         |
|    total_timesteps      | 112384      |
| train/                  |             |
|    approx_kl            | 0.004870305 |
|    clip_fraction        | 0.0168      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | -4.82e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0216     |
|    n_updates            | 4380        |
|    policy_gradient_loss | 0.000671    |
|    std                  | 0.907       |
|    value_loss           | 0.00568     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 0.0458      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 205         |
|    time_elapsed         | 574         |
|    total_timesteps      | 112640      |
| train/                  |             |
|    approx_kl            | 0.004815354 |
|    clip_fraction        | 0.059       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | -0.00632    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0196     |
|    n_updates            | 4390        |
|    policy_gradient_loss | -0.00458    |
|    std                  | 0.903       |
|    value_loss           | 0.00611     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 0.252       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 206         |
|    time_elapsed         | 578         |
|    total_timesteps      | 112896      |
| train/                  |             |
|    approx_kl            | 0.006448124 |
|    clip_fraction        | 0.0789      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 9.3e-06     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0485     |
|    n_updates            | 4400        |
|    policy_gradient_loss | -0.00564    |
|    std                  | 0.902       |
|    value_loss           | 1.67        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 113        |
|    ep_rew_mean          | 0.253      |
| time/                   |            |
|    fps                  | 91         |
|    iterations           | 207        |
|    time_elapsed         | 581        |
|    total_timesteps      | 113152     |
| train/                  |            |
|    approx_kl            | 0.01127507 |
|    clip_fraction        | 0.0355     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.63      |
|    explained_variance   | -3.29e-05  |
|    learning_rate        | 0.0003     |
|    loss                 | 4.76       |
|    n_updates            | 4410       |
|    policy_gradient_loss | -0.00527   |
|    std                  | 0.902      |
|    value_loss           | 13.4       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 112        |
|    ep_rew_mean          | 0.47       |
| time/                   |            |
|    fps                  | 91         |
|    iterations           | 208        |
|    time_elapsed         | 584        |
|    total_timesteps      | 113408     |
| train/                  |            |
|    approx_kl            | 0.00769332 |
|    clip_fraction        | 0.0848     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.63      |
|    explained_variance   | 0.00537    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0267    |
|    n_updates            | 4420       |
|    policy_gradient_loss | -0.00658   |
|    std                  | 0.9        |
|    value_loss           | 0.0126     |
----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 112           |
|    ep_rew_mean          | 0.481         |
| time/                   |               |
|    fps                  | 91            |
|    iterations           | 209           |
|    time_elapsed         | 586           |
|    total_timesteps      | 113664        |
| train/                  |               |
|    approx_kl            | 0.00052904757 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -2.63         |
|    explained_variance   | 1.55e-06      |
|    learning_rate        | 0.0003        |
|    loss                 | -0.0261       |
|    n_updates            | 4430          |
|    policy_gradient_loss | 0.000417      |
|    std                  | 0.901         |
|    value_loss           | 1.53          |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 112         |
|    ep_rew_mean          | 0.485       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 210         |
|    time_elapsed         | 589         |
|    total_timesteps      | 113920      |
| train/                  |             |
|    approx_kl            | 0.005358822 |
|    clip_fraction        | 0.0176      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.00128     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0281     |
|    n_updates            | 4440        |
|    policy_gradient_loss | -0.00047    |
|    std                  | 0.904       |
|    value_loss           | 0.00993     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 111          |
|    ep_rew_mean          | 0.695        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 211          |
|    time_elapsed         | 592          |
|    total_timesteps      | 114176       |
| train/                  |              |
|    approx_kl            | 0.0058702277 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | -0.00016     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0364      |
|    n_updates            | 4450         |
|    policy_gradient_loss | -0.0129      |
|    std                  | 0.903        |
|    value_loss           | 0.011        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 111          |
|    ep_rew_mean          | 0.699        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 212          |
|    time_elapsed         | 595          |
|    total_timesteps      | 114432       |
| train/                  |              |
|    approx_kl            | 0.0034244037 |
|    clip_fraction        | 0.0805       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 4.65e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0276      |
|    n_updates            | 4460         |
|    policy_gradient_loss | -0.00367     |
|    std                  | 0.904        |
|    value_loss           | 1.59         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 0.698       |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 213         |
|    time_elapsed         | 599         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.009580182 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.00264     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0427     |
|    n_updates            | 4470        |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.906       |
|    value_loss           | 0.00535     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 0.906       |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 214         |
|    time_elapsed         | 604         |
|    total_timesteps      | 114944      |
| train/                  |             |
|    approx_kl            | 0.004818415 |
|    clip_fraction        | 0.0305      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | -0.00174    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.036      |
|    n_updates            | 4480        |
|    policy_gradient_loss | -0.00235    |
|    std                  | 0.905       |
|    value_loss           | 0.00743     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 109          |
|    ep_rew_mean          | 0.911        |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 215          |
|    time_elapsed         | 607          |
|    total_timesteps      | 115200       |
| train/                  |              |
|    approx_kl            | 0.0038039717 |
|    clip_fraction        | 0.0563       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.64        |
|    explained_variance   | -9.08e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0187      |
|    n_updates            | 4490         |
|    policy_gradient_loss | -0.00399     |
|    std                  | 0.903        |
|    value_loss           | 1.63         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 1.12        |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 216         |
|    time_elapsed         | 609         |
|    total_timesteps      | 115456      |
| train/                  |             |
|    approx_kl            | 0.006690492 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -0.0014     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0566     |
|    n_updates            | 4500        |
|    policy_gradient_loss | -0.00929    |
|    std                  | 0.9         |
|    value_loss           | 0.00276     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 1.12        |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 217         |
|    time_elapsed         | 612         |
|    total_timesteps      | 115712      |
| train/                  |             |
|    approx_kl            | 0.007353345 |
|    clip_fraction        | 0.0387      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -4.16e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 4.03        |
|    n_updates            | 4510        |
|    policy_gradient_loss | -0.00369    |
|    std                  | 0.9         |
|    value_loss           | 13.2        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 109        |
|    ep_rew_mean          | 1.12       |
| time/                   |            |
|    fps                  | 90         |
|    iterations           | 218        |
|    time_elapsed         | 615        |
|    total_timesteps      | 115968     |
| train/                  |            |
|    approx_kl            | 0.00202564 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.63      |
|    explained_variance   | -0.0233    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0188    |
|    n_updates            | 4520       |
|    policy_gradient_loss | -0.000309  |
|    std                  | 0.901      |
|    value_loss           | 0.0254     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 109          |
|    ep_rew_mean          | 1.11         |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 219          |
|    time_elapsed         | 617          |
|    total_timesteps      | 116224       |
| train/                  |              |
|    approx_kl            | 0.0020672926 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | -0.000143    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0197      |
|    n_updates            | 4530         |
|    policy_gradient_loss | 0.000277     |
|    std                  | 0.899        |
|    value_loss           | 0.021        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 1.11        |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 220         |
|    time_elapsed         | 620         |
|    total_timesteps      | 116480      |
| train/                  |             |
|    approx_kl            | 0.002609482 |
|    clip_fraction        | 0.0512      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -0.000668   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0406     |
|    n_updates            | 4540        |
|    policy_gradient_loss | -0.0052     |
|    std                  | 0.902       |
|    value_loss           | 0.0204      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 109          |
|    ep_rew_mean          | 0.901        |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 221          |
|    time_elapsed         | 623          |
|    total_timesteps      | 116736       |
| train/                  |              |
|    approx_kl            | 0.0061887936 |
|    clip_fraction        | 0.0859       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.000519     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0451      |
|    n_updates            | 4550         |
|    policy_gradient_loss | -0.0102      |
|    std                  | 0.9          |
|    value_loss           | 0.015        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 109        |
|    ep_rew_mean          | 0.907      |
| time/                   |            |
|    fps                  | 90         |
|    iterations           | 222        |
|    time_elapsed         | 625        |
|    total_timesteps      | 116992     |
| train/                  |            |
|    approx_kl            | 0.00225927 |
|    clip_fraction        | 0.0219     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.63      |
|    explained_variance   | -0.000491  |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0211    |
|    n_updates            | 4560       |
|    policy_gradient_loss | 0.000301   |
|    std                  | 0.901      |
|    value_loss           | 0.00781    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 0.906       |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 223         |
|    time_elapsed         | 628         |
|    total_timesteps      | 117248      |
| train/                  |             |
|    approx_kl            | 0.003740797 |
|    clip_fraction        | 0.00625     |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.00149     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0438     |
|    n_updates            | 4570        |
|    policy_gradient_loss | -0.00144    |
|    std                  | 0.904       |
|    value_loss           | 0.00276     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 108          |
|    ep_rew_mean          | 1.11         |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 224          |
|    time_elapsed         | 631          |
|    total_timesteps      | 117504       |
| train/                  |              |
|    approx_kl            | 0.0056542223 |
|    clip_fraction        | 0.0691       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.000153     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0332      |
|    n_updates            | 4580         |
|    policy_gradient_loss | -0.00815     |
|    std                  | 0.901        |
|    value_loss           | 0.00794      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 108          |
|    ep_rew_mean          | 1.11         |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 225          |
|    time_elapsed         | 635          |
|    total_timesteps      | 117760       |
| train/                  |              |
|    approx_kl            | 0.0016297793 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | 1.87e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0246      |
|    n_updates            | 4590         |
|    policy_gradient_loss | -0.000966    |
|    std                  | 0.898        |
|    value_loss           | 1.64         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 108         |
|    ep_rew_mean          | 1.11        |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 226         |
|    time_elapsed         | 638         |
|    total_timesteps      | 118016      |
| train/                  |             |
|    approx_kl            | 0.008284603 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.000134    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0298     |
|    n_updates            | 4600        |
|    policy_gradient_loss | -0.00964    |
|    std                  | 0.9         |
|    value_loss           | 0.00585     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 109          |
|    ep_rew_mean          | 0.906        |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 227          |
|    time_elapsed         | 640          |
|    total_timesteps      | 118272       |
| train/                  |              |
|    approx_kl            | 0.0053699915 |
|    clip_fraction        | 0.041        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.00248      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0426      |
|    n_updates            | 4610         |
|    policy_gradient_loss | -0.00336     |
|    std                  | 0.902        |
|    value_loss           | 0.00626      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 108          |
|    ep_rew_mean          | 1.14         |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 228          |
|    time_elapsed         | 643          |
|    total_timesteps      | 118528       |
| train/                  |              |
|    approx_kl            | 0.0047913184 |
|    clip_fraction        | 0.0312       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | -0.00308     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0255      |
|    n_updates            | 4620         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.9          |
|    value_loss           | 0.00342      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 108         |
|    ep_rew_mean          | 1.14        |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 229         |
|    time_elapsed         | 646         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.009321341 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | -5.19e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 3.27        |
|    n_updates            | 4630        |
|    policy_gradient_loss | -0.00561    |
|    std                  | 0.899       |
