Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.563       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 238          |
|    time_elapsed         | 663          |
|    total_timesteps      | 181248       |
| train/                  |              |
|    approx_kl            | 0.0054563237 |
|    clip_fraction        | 0.0141       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | -0.00019     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0248      |
|    n_updates            | 7070         |
|    policy_gradient_loss | -0.000704    |
|    std                  | 0.901        |
|    value_loss           | 0.00333      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.562       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 239          |
|    time_elapsed         | 666          |
|    total_timesteps      | 181504       |
| train/                  |              |
|    approx_kl            | 0.0060661323 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | -0.000351    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0442      |
|    n_updates            | 7080         |
|    policy_gradient_loss | -0.00858     |
|    std                  | 0.898        |
|    value_loss           | 0.00368      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.561      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 240         |
|    time_elapsed         | 668         |
|    total_timesteps      | 181760      |
| train/                  |             |
|    approx_kl            | 0.003201011 |
|    clip_fraction        | 0.0125      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | -0.0002     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0293     |
|    n_updates            | 7090        |
|    policy_gradient_loss | -0.00129    |
|    std                  | 0.901       |
|    value_loss           | 0.00398     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.565      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 241         |
|    time_elapsed         | 671         |
|    total_timesteps      | 182016      |
| train/                  |             |
|    approx_kl            | 0.003814421 |
|    clip_fraction        | 0.0105      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -3.04e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0286     |
|    n_updates            | 7100        |
|    policy_gradient_loss | -2.38e-05   |
|    std                  | 0.897       |
|    value_loss           | 0.00317     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.564      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 242         |
|    time_elapsed         | 674         |
|    total_timesteps      | 182272      |
| train/                  |             |
|    approx_kl            | 0.005440988 |
|    clip_fraction        | 0.0754      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 2.27e-05    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0156     |
|    n_updates            | 7110        |
|    policy_gradient_loss | -0.00802    |
|    std                  | 0.893       |
|    value_loss           | 0.00376     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.562      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 243         |
|    time_elapsed         | 676         |
|    total_timesteps      | 182528      |
| train/                  |             |
|    approx_kl            | 0.007017511 |
|    clip_fraction        | 0.0117      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.000108    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0159     |
|    n_updates            | 7120        |
|    policy_gradient_loss | -0.00119    |
|    std                  | 0.898       |
|    value_loss           | 0.00313     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.558      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 244         |
|    time_elapsed         | 681         |
|    total_timesteps      | 182784      |
| train/                  |             |
|    approx_kl            | 0.006763898 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -0.000209   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0304     |
|    n_updates            | 7130        |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.9         |
|    value_loss           | 0.00372     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.557      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 245         |
|    time_elapsed         | 684         |
|    total_timesteps      | 183040      |
| train/                  |             |
|    approx_kl            | 0.003534787 |
|    clip_fraction        | 0.0324      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.000103    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.015      |
|    n_updates            | 7140        |
|    policy_gradient_loss | -0.00171    |
|    std                  | 0.903       |
|    value_loss           | 0.00333     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.558      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 246         |
|    time_elapsed         | 686         |
|    total_timesteps      | 183296      |
| train/                  |             |
|    approx_kl            | 0.008209947 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.000444    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.035      |
|    n_updates            | 7150        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.904       |
|    value_loss           | 0.00384     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.562      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 247         |
|    time_elapsed         | 689         |
|    total_timesteps      | 183552      |
| train/                  |             |
|    approx_kl            | 0.005756313 |
|    clip_fraction        | 0.073       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | -7.75e-06   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0163     |
|    n_updates            | 7160        |
|    policy_gradient_loss | -0.00422    |
|    std                  | 0.905       |
|    value_loss           | 0.00301     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.555       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 248          |
|    time_elapsed         | 691          |
|    total_timesteps      | 183808       |
| train/                  |              |
|    approx_kl            | 0.0042233113 |
|    clip_fraction        | 0.0617       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.64        |
|    explained_variance   | -0.000317    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0449      |
|    n_updates            | 7170         |
|    policy_gradient_loss | -0.00512     |
|    std                  | 0.903        |
|    value_loss           | 0.0033       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.554      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 249         |
|    time_elapsed         | 694         |
|    total_timesteps      | 184064      |
| train/                  |             |
|    approx_kl            | 0.005880476 |
|    clip_fraction        | 0.0734      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.000615    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0226     |
|    n_updates            | 7180        |
|    policy_gradient_loss | -0.00687    |
|    std                  | 0.899       |
|    value_loss           | 0.00302     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.553      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 250         |
|    time_elapsed         | 698         |
|    total_timesteps      | 184320      |
| train/                  |             |
|    approx_kl            | 0.009332796 |
|    clip_fraction        | 0.0508      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | -0.000154   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00646    |
|    n_updates            | 7190        |
|    policy_gradient_loss | -0.00376    |
|    std                  | 0.893       |
|    value_loss           | 0.00327     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.77        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 251          |
|    time_elapsed         | 701          |
|    total_timesteps      | 184576       |
| train/                  |              |
|    approx_kl            | 0.0035588136 |
|    clip_fraction        | 0.0223       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | -0.000831    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0167      |
|    n_updates            | 7200         |
|    policy_gradient_loss | -0.00119     |
|    std                  | 0.894        |
|    value_loss           | 0.00287      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.774      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 252         |
|    time_elapsed         | 704         |
|    total_timesteps      | 184832      |
| train/                  |             |
|    approx_kl            | 0.004193915 |
|    clip_fraction        | 0.0859      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 1.49e-05    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.037      |
|    n_updates            | 7210        |
|    policy_gradient_loss | -0.0057     |
|    std                  | 0.888       |
|    value_loss           | 0.0029      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.774       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 253          |
|    time_elapsed         | 706          |
|    total_timesteps      | 185088       |
| train/                  |              |
|    approx_kl            | 0.0050946595 |
|    clip_fraction        | 0.0801       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | -0.000124    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0355      |
|    n_updates            | 7220         |
|    policy_gradient_loss | -0.00652     |
|    std                  | 0.888        |
|    value_loss           | 0.00283      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.772      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 254         |
|    time_elapsed         | 709         |
|    total_timesteps      | 185344      |
| train/                  |             |
|    approx_kl            | 0.004142317 |
|    clip_fraction        | 0.0758      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.000107    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.024      |
|    n_updates            | 7230        |
|    policy_gradient_loss | -0.00594    |
|    std                  | 0.892       |
|    value_loss           | 0.00292     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.774       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 255          |
|    time_elapsed         | 712          |
|    total_timesteps      | 185600       |
| train/                  |              |
|    approx_kl            | 0.0045883786 |
|    clip_fraction        | 0.0172       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 0.000202     |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00229      |
|    n_updates            | 7240         |
|    policy_gradient_loss | -0.00121     |
|    std                  | 0.896        |
|    value_loss           | 0.00349      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.769      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 256         |
|    time_elapsed         | 714         |
|    total_timesteps      | 185856      |
| train/                  |             |
|    approx_kl            | 0.008060593 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | -0.000501   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0401     |
|    n_updates            | 7250        |
|    policy_gradient_loss | -0.00778    |
|    std                  | 0.893       |
|    value_loss           | 0.00365     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.767       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 257          |
|    time_elapsed         | 717          |
|    total_timesteps      | 186112       |
| train/                  |              |
|    approx_kl            | 0.0031006718 |
|    clip_fraction        | 0.00664      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 4.82e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0405      |
|    n_updates            | 7260         |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.888        |
|    value_loss           | 0.00302      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.766      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 258         |
|    time_elapsed         | 720         |
|    total_timesteps      | 186368      |
| train/                  |             |
|    approx_kl            | 0.005483509 |
|    clip_fraction        | 0.0879      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | -1.67e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0338     |
|    n_updates            | 7270        |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.889       |
|    value_loss           | 0.0032      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.771       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 259          |
|    time_elapsed         | 722          |
|    total_timesteps      | 186624       |
| train/                  |              |
|    approx_kl            | 0.0043393485 |
|    clip_fraction        | 0.0695       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | 0.000853     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0387      |
|    n_updates            | 7280         |
|    policy_gradient_loss | -0.00607     |
|    std                  | 0.885        |
|    value_loss           | 0.00286      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.775      |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 260         |
|    time_elapsed         | 725         |
|    total_timesteps      | 186880      |
| train/                  |             |
|    approx_kl            | 0.006811274 |
|    clip_fraction        | 0.048       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.000687    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0351     |
|    n_updates            | 7290        |
|    policy_gradient_loss | -0.00437    |
|    std                  | 0.879       |
|    value_loss           | 0.00278     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.777       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 261          |
|    time_elapsed         | 728          |
|    total_timesteps      | 187136       |
| train/                  |              |
|    approx_kl            | 0.0049997587 |
|    clip_fraction        | 0.0863       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | -0.00147     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0359      |
|    n_updates            | 7300         |
|    policy_gradient_loss | -0.00823     |
|    std                  | 0.881        |
|    value_loss           | 0.00343      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.984       |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 262          |
|    time_elapsed         | 730          |
|    total_timesteps      | 187392       |
| train/                  |              |
|    approx_kl            | 0.0066668685 |
|    clip_fraction        | 0.0453       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | 0.00187      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0133      |
|    n_updates            | 7310         |
|    policy_gradient_loss | -0.00489     |
|    std                  | 0.883        |
|    value_loss           | 0.00343      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 263          |
|    time_elapsed         | 735          |
|    total_timesteps      | 187648       |
| train/                  |              |
|    approx_kl            | 0.0033931297 |
|    clip_fraction        | 0.041        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | 0.00105      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00976     |
|    n_updates            | 7320         |
|    policy_gradient_loss | -0.0029      |
|    std                  | 0.886        |
|    value_loss           | 0.00357      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 264          |
|    time_elapsed         | 737          |
|    total_timesteps      | 187904       |
| train/                  |              |
|    approx_kl            | 0.0040962026 |
|    clip_fraction        | 0.0613       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | -0.00191     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0432      |
|    n_updates            | 7330         |
|    policy_gradient_loss | -0.00524     |
|    std                  | 0.884        |
|    value_loss           | 0.00346      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.19        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 265          |
|    time_elapsed         | 740          |
|    total_timesteps      | 188160       |
| train/                  |              |
|    approx_kl            | 0.0032058153 |
|    clip_fraction        | 0.0531       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | -0.000197    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0341      |
|    n_updates            | 7340         |
|    policy_gradient_loss | -0.00484     |
|    std                  | 0.878        |
|    value_loss           | 0.00325      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.19        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 266          |
|    time_elapsed         | 743          |
|    total_timesteps      | 188416       |
| train/                  |              |
|    approx_kl            | 0.0068480214 |
|    clip_fraction        | 0.066        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | -0.00152     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0326      |
|    n_updates            | 7350         |
|    policy_gradient_loss | -0.00677     |
|    std                  | 0.877        |
|    value_loss           | 0.00371      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.19        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 267          |
|    time_elapsed         | 745          |
|    total_timesteps      | 188672       |
| train/                  |              |
|    approx_kl            | 0.0045945486 |
|    clip_fraction        | 0.0348       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 8.07e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00846     |
|    n_updates            | 7360         |
|    policy_gradient_loss | -0.00197     |
|    std                  | 0.876        |
|    value_loss           | 0.00314      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.19        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 268          |
|    time_elapsed         | 748          |
|    total_timesteps      | 188928       |
| train/                  |              |
|    approx_kl            | 0.0061089005 |
|    clip_fraction        | 0.0977       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.00091      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0408      |
|    n_updates            | 7370         |
|    policy_gradient_loss | -0.00736     |
|    std                  | 0.879        |
|    value_loss           | 0.00378      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.19        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 269          |
|    time_elapsed         | 752          |
|    total_timesteps      | 189184       |
| train/                  |              |
|    approx_kl            | 0.0048262924 |
|    clip_fraction        | 0.0305       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.000164     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0367      |
|    n_updates            | 7380         |
|    policy_gradient_loss | -0.00291     |
|    std                  | 0.876        |
|    value_loss           | 0.00386      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.18       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 270         |
|    time_elapsed         | 755         |
|    total_timesteps      | 189440      |
| train/                  |             |
|    approx_kl            | 0.006481083 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | -0.00128    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0362     |
|    n_updates            | 7390        |
|    policy_gradient_loss | -0.0162     |
|    std                  | 0.869       |
|    value_loss           | 0.00378     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 271          |
|    time_elapsed         | 758          |
|    total_timesteps      | 189696       |
| train/                  |              |
|    approx_kl            | 0.0067218924 |
|    clip_fraction        | 0.0566       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 3.73e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0362      |
|    n_updates            | 7400         |
|    policy_gradient_loss | -0.00483     |
|    std                  | 0.865        |
|    value_loss           | 0.00328      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 272          |
|    time_elapsed         | 760          |
|    total_timesteps      | 189952       |
| train/                  |              |
|    approx_kl            | 0.0059005045 |
|    clip_fraction        | 0.0629       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.000941     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0111      |
|    n_updates            | 7410         |
|    policy_gradient_loss | -0.00767     |
|    std                  | 0.869        |
|    value_loss           | 0.00346      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.18       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 273         |
|    time_elapsed         | 763         |
|    total_timesteps      | 190208      |
| train/                  |             |
|    approx_kl            | 0.006586345 |
|    clip_fraction        | 0.0762      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | -0.000394   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0455     |
|    n_updates            | 7420        |
|    policy_gradient_loss | -0.00816    |
|    std                  | 0.874       |
|    value_loss           | 0.00513     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 274          |
|    time_elapsed         | 766          |
|    total_timesteps      | 190464       |
| train/                  |              |
|    approx_kl            | 0.0040191254 |
|    clip_fraction        | 0.0328       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.00172      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0268      |
|    n_updates            | 7430         |
|    policy_gradient_loss | -0.0047      |
|    std                  | 0.876        |
|    value_loss           | 0.00429      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 275          |
|    time_elapsed         | 768          |
|    total_timesteps      | 190720       |
| train/                  |              |
|    approx_kl            | 0.0016980388 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.00218      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.023       |
|    n_updates            | 7440         |
|    policy_gradient_loss | 9.63e-05     |
|    std                  | 0.875        |
|    value_loss           | 0.00338      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.17       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 276         |
|    time_elapsed         | 773         |
|    total_timesteps      | 190976      |
| train/                  |             |
|    approx_kl            | 0.005173959 |
|    clip_fraction        | 0.0625      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.000464    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0431     |
|    n_updates            | 7450        |
|    policy_gradient_loss | -0.00551    |
|    std                  | 0.877       |
|    value_loss           | 0.00392     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.17       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 277         |
|    time_elapsed         | 775         |
|    total_timesteps      | 191232      |
| train/                  |             |
|    approx_kl            | 0.004651608 |
|    clip_fraction        | 0.0172      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | -0.00369    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00738    |
|    n_updates            | 7460        |
|    policy_gradient_loss | -0.00224    |
|    std                  | 0.874       |
|    value_loss           | 0.0039      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -1.17      |
| time/                   |            |
|    fps                  | 91         |
|    iterations           | 278        |
|    time_elapsed         | 778        |
|    total_timesteps      | 191488     |
| train/                  |            |
|    approx_kl            | 0.00820166 |
|    clip_fraction        | 0.0938     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.57      |
|    explained_variance   | -0.00176   |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0673    |
|    n_updates            | 7470       |
|    policy_gradient_loss | -0.00806   |
|    std                  | 0.872      |
|    value_loss           | 0.00302    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.17       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 279         |
|    time_elapsed         | 780         |
|    total_timesteps      | 191744      |
| train/                  |             |
|    approx_kl            | 0.003733062 |
|    clip_fraction        | 0.0312      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | -0.00088    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0354     |
|    n_updates            | 7480        |
|    policy_gradient_loss | -0.0012     |
|    std                  | 0.871       |
|    value_loss           | 0.00393     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.18       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 280         |
|    time_elapsed         | 783         |
|    total_timesteps      | 192000      |
| train/                  |             |
|    approx_kl            | 0.007726591 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | -0.00114    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0356     |
|    n_updates            | 7490        |
|    policy_gradient_loss | -0.00919    |
|    std                  | 0.872       |
|    value_loss           | 0.00384     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 281          |
|    time_elapsed         | 786          |
|    total_timesteps      | 192256       |
| train/                  |              |
|    approx_kl            | 0.0051284665 |
|    clip_fraction        | 0.0383       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.56        |
|    explained_variance   | -0.000383    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0397      |
|    n_updates            | 7500         |
|    policy_gradient_loss | -0.00465     |
|    std                  | 0.872        |
|    value_loss           | 0.00378      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
