Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00894     |
|    std                  | 0.852        |
|    value_loss           | 0.00256      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.782       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 424          |
|    time_elapsed         | 1239         |
|    total_timesteps      | 228864       |
| train/                  |              |
|    approx_kl            | 0.0030756763 |
|    clip_fraction        | 0.00508      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | 0.000941     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0248      |
|    n_updates            | 8930         |
|    policy_gradient_loss | -0.00114     |
|    std                  | 0.85         |
|    value_loss           | 0.00282      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.781       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 425          |
|    time_elapsed         | 1241         |
|    total_timesteps      | 229120       |
| train/                  |              |
|    approx_kl            | 0.0031833271 |
|    clip_fraction        | 0.057        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | -0.00662     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0329      |
|    n_updates            | 8940         |
|    policy_gradient_loss | -0.00575     |
|    std                  | 0.853        |
|    value_loss           | 0.00277      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.78       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 426         |
|    time_elapsed         | 1246        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.005022928 |
|    clip_fraction        | 0.0477      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | -5.83e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.017      |
|    n_updates            | 8950        |
|    policy_gradient_loss | -0.00362    |
|    std                  | 0.855       |
|    value_loss           | 0.00264     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.781      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 427         |
|    time_elapsed         | 1249        |
|    total_timesteps      | 229632      |
| train/                  |             |
|    approx_kl            | 0.005761285 |
|    clip_fraction        | 0.0703      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.000663    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0497     |
|    n_updates            | 8960        |
|    policy_gradient_loss | -0.00449    |
|    std                  | 0.852       |
|    value_loss           | 0.00259     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.781       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 428          |
|    time_elapsed         | 1251         |
|    total_timesteps      | 229888       |
| train/                  |              |
|    approx_kl            | 0.0025794616 |
|    clip_fraction        | 0.0129       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.51        |
|    explained_variance   | 0.000354     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0399      |
|    n_updates            | 8970         |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.849        |
|    value_loss           | 0.00283      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.993       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 429          |
|    time_elapsed         | 1254         |
|    total_timesteps      | 230144       |
| train/                  |              |
|    approx_kl            | 0.0044346424 |
|    clip_fraction        | 0.0688       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.51        |
|    explained_variance   | 0.00028      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0286      |
|    n_updates            | 8980         |
|    policy_gradient_loss | -0.00757     |
|    std                  | 0.851        |
|    value_loss           | 0.00255      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.993       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 430          |
|    time_elapsed         | 1256         |
|    total_timesteps      | 230400       |
| train/                  |              |
|    approx_kl            | 0.0032004523 |
|    clip_fraction        | 0.00273      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | -0.000265    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0264      |
|    n_updates            | 8990         |
|    policy_gradient_loss | -0.000582    |
|    std                  | 0.855        |
|    value_loss           | 0.00267      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 431         |
|    time_elapsed         | 1261        |
|    total_timesteps      | 230656      |
| train/                  |             |
|    approx_kl            | 0.009450898 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.000493    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0444     |
|    n_updates            | 9000        |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.857       |
|    value_loss           | 0.0026      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 432         |
|    time_elapsed         | 1264        |
|    total_timesteps      | 230912      |
| train/                  |             |
|    approx_kl            | 0.010511459 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 9.89e-05    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0325     |
|    n_updates            | 9010        |
|    policy_gradient_loss | -0.00506    |
|    std                  | 0.857       |
|    value_loss           | 0.00278     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 433         |
|    time_elapsed         | 1266        |
|    total_timesteps      | 231168      |
| train/                  |             |
|    approx_kl            | 0.005967377 |
|    clip_fraction        | 0.0789      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.00165     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00968    |
|    n_updates            | 9020        |
|    policy_gradient_loss | -0.00771    |
|    std                  | 0.858       |
|    value_loss           | 0.00278     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 434         |
|    time_elapsed         | 1271        |
|    total_timesteps      | 231424      |
| train/                  |             |
|    approx_kl            | 0.006368513 |
|    clip_fraction        | 0.066       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | -0.000852   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0251     |
|    n_updates            | 9030        |
|    policy_gradient_loss | -0.00563    |
|    std                  | 0.854       |
|    value_loss           | 0.00251     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 435         |
|    time_elapsed         | 1274        |
|    total_timesteps      | 231680      |
| train/                  |             |
|    approx_kl            | 0.004297004 |
|    clip_fraction        | 0.0504      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.000188    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0153     |
|    n_updates            | 9040        |
|    policy_gradient_loss | -0.00349    |
|    std                  | 0.856       |
|    value_loss           | 0.00253     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.21        |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 436          |
|    time_elapsed         | 1278         |
|    total_timesteps      | 231936       |
| train/                  |              |
|    approx_kl            | 0.0040221303 |
|    clip_fraction        | 0.0371       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.53        |
|    explained_variance   | -0.000501    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.025       |
|    n_updates            | 9050         |
|    policy_gradient_loss | -0.00271     |
|    std                  | 0.858        |
|    value_loss           | 0.0024       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 437         |
|    time_elapsed         | 1281        |
|    total_timesteps      | 232192      |
| train/                  |             |
|    approx_kl            | 0.003720609 |
|    clip_fraction        | 0.0332      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.000567    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.044      |
|    n_updates            | 9060        |
|    policy_gradient_loss | -0.00265    |
|    std                  | 0.858       |
|    value_loss           | 0.00287     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 438         |
|    time_elapsed         | 1283        |
|    total_timesteps      | 232448      |
| train/                  |             |
|    approx_kl            | 0.006846865 |
|    clip_fraction        | 0.0637      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | -0.000409   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.033      |
|    n_updates            | 9070        |
|    policy_gradient_loss | -0.00678    |
|    std                  | 0.855       |
|    value_loss           | 0.00288     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 439         |
|    time_elapsed         | 1288        |
|    total_timesteps      | 232704      |
| train/                  |             |
|    approx_kl            | 0.006250394 |
|    clip_fraction        | 0.0141      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.000683    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0366     |
|    n_updates            | 9080        |
|    policy_gradient_loss | -0.00221    |
|    std                  | 0.86        |
|    value_loss           | 0.00268     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | -0.996     |
| time/                   |            |
|    fps                  | 87         |
|    iterations           | 440        |
|    time_elapsed         | 1290       |
|    total_timesteps      | 232960     |
| train/                  |            |
|    approx_kl            | 0.00820432 |
|    clip_fraction        | 0.166      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.54      |
|    explained_variance   | 0.00204    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.035     |
|    n_updates            | 9090       |
|    policy_gradient_loss | -0.0125    |
|    std                  | 0.864      |
|    value_loss           | 0.00258    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.996      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 441         |
|    time_elapsed         | 1293        |
|    total_timesteps      | 233216      |
| train/                  |             |
|    approx_kl            | 0.005978662 |
|    clip_fraction        | 0.0629      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | -2.57e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 3.4         |
|    n_updates            | 9100        |
|    policy_gradient_loss | -0.00546    |
|    std                  | 0.866       |
|    value_loss           | 1.72        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.996       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 442          |
|    time_elapsed         | 1296         |
|    total_timesteps      | 233472       |
| train/                  |              |
|    approx_kl            | 0.0065032747 |
|    clip_fraction        | 0.0574       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.000396     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0262      |
|    n_updates            | 9110         |
|    policy_gradient_loss | -0.00718     |
|    std                  | 0.863        |
|    value_loss           | 0.00275      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.996      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 443         |
|    time_elapsed         | 1299        |
|    total_timesteps      | 233728      |
| train/                  |             |
|    approx_kl            | 0.006752233 |
|    clip_fraction        | 0.0727      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | -0.000445   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0226     |
|    n_updates            | 9120        |
|    policy_gradient_loss | -0.00669    |
|    std                  | 0.859       |
|    value_loss           | 0.00279     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.995      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 444         |
|    time_elapsed         | 1301        |
|    total_timesteps      | 233984      |
| train/                  |             |
|    approx_kl            | 0.004219348 |
|    clip_fraction        | 0.0563      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.000165    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.048      |
|    n_updates            | 9130        |
|    policy_gradient_loss | -0.0045     |
|    std                  | 0.857       |
|    value_loss           | 0.00305     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.996      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 445         |
|    time_elapsed         | 1304        |
|    total_timesteps      | 234240      |
| train/                  |             |
|    approx_kl            | 0.005238154 |
|    clip_fraction        | 0.0645      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | -0.0003     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0249     |
|    n_updates            | 9140        |
|    policy_gradient_loss | -0.00455    |
|    std                  | 0.857       |
|    value_loss           | 0.00293     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.996      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 446         |
|    time_elapsed         | 1306        |
|    total_timesteps      | 234496      |
| train/                  |             |
|    approx_kl            | 0.006321322 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | -0.000183   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0346     |
|    n_updates            | 9150        |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.857       |
|    value_loss           | 0.00288     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.996      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 447         |
|    time_elapsed         | 1309        |
|    total_timesteps      | 234752      |
| train/                  |             |
|    approx_kl            | 0.005069681 |
|    clip_fraction        | 0.0176      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | -0.000684   |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00133     |
|    n_updates            | 9160        |
|    policy_gradient_loss | -0.0011     |
|    std                  | 0.855       |
|    value_loss           | 0.00271     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.995      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 448         |
|    time_elapsed         | 1311        |
|    total_timesteps      | 235008      |
| train/                  |             |
|    approx_kl            | 0.004133161 |
|    clip_fraction        | 0.0277      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | -0.000654   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0238     |
|    n_updates            | 9170        |
|    policy_gradient_loss | -0.0022     |
|    std                  | 0.86        |
|    value_loss           | 0.0031      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.997      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 449         |
|    time_elapsed         | 1314        |
|    total_timesteps      | 235264      |
| train/                  |             |
|    approx_kl            | 0.011101553 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.000644    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0351     |
|    n_updates            | 9180        |
|    policy_gradient_loss | -0.0154     |
|    std                  | 0.86        |
|    value_loss           | 0.00264     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.997       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 450          |
|    time_elapsed         | 1317         |
|    total_timesteps      | 235520       |
| train/                  |              |
|    approx_kl            | 0.0026440367 |
|    clip_fraction        | 0.0574       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.53        |
|    explained_variance   | 0.000277     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0427      |
|    n_updates            | 9190         |
|    policy_gradient_loss | -0.00621     |
|    std                  | 0.854        |
|    value_loss           | 0.00256      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.997      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 451         |
|    time_elapsed         | 1320        |
|    total_timesteps      | 235776      |
| train/                  |             |
|    approx_kl            | 0.008288488 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | -0.0037     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0346     |
|    n_updates            | 9200        |
|    policy_gradient_loss | -0.00878    |
|    std                  | 0.852       |
|    value_loss           | 0.00301     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.996       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 452          |
|    time_elapsed         | 1324         |
|    total_timesteps      | 236032       |
| train/                  |              |
|    approx_kl            | 0.0040044887 |
|    clip_fraction        | 0.0258       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | 0.000507     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0372      |
|    n_updates            | 9210         |
|    policy_gradient_loss | -0.00254     |
|    std                  | 0.851        |
|    value_loss           | 0.00307      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | -0.995     |
| time/                   |            |
|    fps                  | 87         |
|    iterations           | 453        |
|    time_elapsed         | 1328       |
|    total_timesteps      | 236288     |
| train/                  |            |
|    approx_kl            | 0.00488861 |
|    clip_fraction        | 0.0723     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.51      |
|    explained_variance   | -0.00033   |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0143    |
|    n_updates            | 9220       |
|    policy_gradient_loss | -0.00836   |
|    std                  | 0.846      |
|    value_loss           | 0.00277    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -0.996      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 454         |
|    time_elapsed         | 1331        |
|    total_timesteps      | 236544      |
| train/                  |             |
|    approx_kl            | 0.005813271 |
|    clip_fraction        | 0.0645      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | -0.000696   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0316     |
|    n_updates            | 9230        |
|    policy_gradient_loss | -0.0086     |
|    std                  | 0.848       |
|    value_loss           | 0.00268     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.994       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 455          |
|    time_elapsed         | 1334         |
|    total_timesteps      | 236800       |
| train/                  |              |
|    approx_kl            | 0.0070433384 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.51        |
|    explained_variance   | -0.000147    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0305      |
|    n_updates            | 9240         |
|    policy_gradient_loss | -0.0106      |
|    std                  | 0.852        |
|    value_loss           | 0.00266      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.995       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 456          |
|    time_elapsed         | 1336         |
|    total_timesteps      | 237056       |
| train/                  |              |
|    approx_kl            | 0.0044865897 |
|    clip_fraction        | 0.082        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | -0.000877    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0275      |
|    n_updates            | 9250         |
|    policy_gradient_loss | -0.00797     |
|    std                  | 0.852        |
|    value_loss           | 0.00292      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.995       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 457          |
|    time_elapsed         | 1339         |
|    total_timesteps      | 237312       |
| train/                  |              |
|    approx_kl            | 0.0072694668 |
|    clip_fraction        | 0.0621       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | -0.00158     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0166      |
|    n_updates            | 9260         |
|    policy_gradient_loss | -0.00628     |
|    std                  | 0.853        |
|    value_loss           | 0.00318      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | -0.996     |
| time/                   |            |
|    fps                  | 87         |
|    iterations           | 458        |
|    time_elapsed         | 1342       |
|    total_timesteps      | 237568     |
| train/                  |            |
|    approx_kl            | 0.00531695 |
|    clip_fraction        | 0.0355     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.52      |
|    explained_variance   | 8.11e-05   |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0301    |
|    n_updates            | 9270       |
|    policy_gradient_loss | -0.00412   |
|    std                  | 0.853      |
|    value_loss           | 0.00316    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -0.994       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 459          |
|    time_elapsed         | 1344         |
|    total_timesteps      | 237824       |
| train/                  |              |
|    approx_kl            | 0.0062331245 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | 7.99e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0501      |
|    n_updates            | 9280         |
|    policy_gradient_loss | -0.0105      |
|    std                  | 0.852        |
|    value_loss           | 0.0032       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.784       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 460          |
|    time_elapsed         | 1347         |
|    total_timesteps      | 238080       |
| train/                  |              |
|    approx_kl            | 0.0027941198 |
|    clip_fraction        | 0.0426       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.52        |
|    explained_variance   | -0.000368    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0269      |
|    n_updates            | 9290         |
|    policy_gradient_loss | -0.00472     |
|    std                  | 0.85         |
|    value_loss           | 0.00323      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.786      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 461         |
|    time_elapsed         | 1350        |
|    total_timesteps      | 238336      |
| train/                  |             |
|    approx_kl            | 0.010053718 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 5.96e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.41        |
|    n_updates            | 9300        |
|    policy_gradient_loss | -0.00857    |
|    std                  | 0.848       |
|    value_loss           | 1.72        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.785       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 462          |
|    time_elapsed         | 1352         |
|    total_timesteps      | 238592       |
| train/                  |              |
|    approx_kl            | 0.0056251744 |
|    clip_fraction        | 0.0949       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.5         |
|    explained_variance   | -0.00236     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.046       |
|    n_updates            | 9310         |
|    policy_gradient_loss | -0.009       |
|    std                  | 0.845        |
|    value_loss           | 0.00331      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.787      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 463         |
|    time_elapsed         | 1357        |
|    total_timesteps      | 238848      |
| train/                  |             |
|    approx_kl            | 0.004510248 |
|    clip_fraction        | 0.0504      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.000843    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0256     |
|    n_updates            | 9320        |
|    policy_gradient_loss | -0.00125    |
|    std                  | 0.843       |
|    value_loss           | 0.00311     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 116        |
|    ep_rew_mean          | -0.575     |
| time/                   |            |
|    fps                  | 87         |
|    iterations           | 464        |
|    time_elapsed         | 1360       |
|    total_timesteps      | 239104     |
| train/                  |            |
|    approx_kl            | 0.00454144 |
|    clip_fraction        | 0.0668     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.5       |
|    explained_variance   | -0.000412  |
|    learning_rate        | 0.0003     |
|    loss                 | -0.043     |
|    n_updates            | 9330       |
|    policy_gradient_loss | -0.00868   |
|    std                  | 0.846      |
|    value_loss           | 0.00279    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.574      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 465         |
|    time_elapsed         | 1362        |
|    total_timesteps      | 239360      |
| train/                  |             |
|    approx_kl            | 0.004669085 |
|    clip_fraction        | 0.059       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | -6.08e-06   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0296     |
|    n_updates            | 9340        |
|    policy_gradient_loss | -0.00252    |
|    std                  | 0.848       |
|    value_loss           | 1.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.572      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 466         |
|    time_elapsed         | 1365        |
|    total_timesteps      | 239616      |
| train/                  |             |
|    approx_kl            | 0.004295895 |
|    clip_fraction        | 0.0129      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0.00407     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0187     |
|    n_updates            | 9350        |
|    policy_gradient_loss | -0.000522   |
|    std                  | 0.849       |
|    value_loss           | 0.0026      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.571       |
| time/                   |              |
|    fps                  | 87           |
|    iterations           | 467          |
|    time_elapsed         | 1369         |
|    total_timesteps      | 239872       |
| train/                  |              |
|    approx_kl            | 0.0022990103 |
|    clip_fraction        | 0.00234      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.51        |
|    explained_variance   | -0.0017      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0218      |
|    n_updates            | 9360         |
