Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0374      |
|    n_updates            | 1330         |
|    policy_gradient_loss | -0.00714     |
|    std                  | 0.97         |
|    value_loss           | 0.0013       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 135          |
|    time_elapsed         | 64           |
|    total_timesteps      | 34560        |
| train/                  |              |
|    approx_kl            | 0.0053745946 |
|    clip_fraction        | 0.025        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.315        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0412      |
|    n_updates            | 1340         |
|    policy_gradient_loss | -0.00262     |
|    std                  | 0.973        |
|    value_loss           | 0.00214      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 136          |
|    time_elapsed         | 64           |
|    total_timesteps      | 34816        |
| train/                  |              |
|    approx_kl            | 0.0071666166 |
|    clip_fraction        | 0.0402       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.206        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0249      |
|    n_updates            | 1350         |
|    policy_gradient_loss | -0.00561     |
|    std                  | 0.975        |
|    value_loss           | 0.00167      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 137          |
|    time_elapsed         | 65           |
|    total_timesteps      | 35072        |
| train/                  |              |
|    approx_kl            | 0.0070766564 |
|    clip_fraction        | 0.0402       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.38         |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0152      |
|    n_updates            | 1360         |
|    policy_gradient_loss | -0.00282     |
|    std                  | 0.972        |
|    value_loss           | 0.00178      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 138          |
|    time_elapsed         | 65           |
|    total_timesteps      | 35328        |
| train/                  |              |
|    approx_kl            | 0.0060764467 |
|    clip_fraction        | 0.0602       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.309        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0394      |
|    n_updates            | 1370         |
|    policy_gradient_loss | -0.00804     |
|    std                  | 0.972        |
|    value_loss           | 0.00217      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 139          |
|    time_elapsed         | 66           |
|    total_timesteps      | 35584        |
| train/                  |              |
|    approx_kl            | 0.0055921106 |
|    clip_fraction        | 0.048        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 0.522        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00995     |
|    n_updates            | 1380         |
|    policy_gradient_loss | -0.00355     |
|    std                  | 0.968        |
|    value_loss           | 0.00178      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 140         |
|    time_elapsed         | 66          |
|    total_timesteps      | 35840       |
| train/                  |             |
|    approx_kl            | 0.006110599 |
|    clip_fraction        | 0.0777      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | -0.353      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0319     |
|    n_updates            | 1390        |
|    policy_gradient_loss | -0.00724    |
|    std                  | 0.969       |
|    value_loss           | 0.00202     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 141         |
|    time_elapsed         | 67          |
|    total_timesteps      | 36096       |
| train/                  |             |
|    approx_kl            | 0.005652263 |
|    clip_fraction        | 0.0941      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | -0.0511     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0594     |
|    n_updates            | 1400        |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.971       |
|    value_loss           | 0.00143     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 537          |
|    iterations           | 142          |
|    time_elapsed         | 67           |
|    total_timesteps      | 36352        |
| train/                  |              |
|    approx_kl            | 0.0034068574 |
|    clip_fraction        | 0.00547      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.155        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0408      |
|    n_updates            | 1410         |
|    policy_gradient_loss | -0.00218     |
|    std                  | 0.972        |
|    value_loss           | 0.00132      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 537          |
|    iterations           | 143          |
|    time_elapsed         | 68           |
|    total_timesteps      | 36608        |
| train/                  |              |
|    approx_kl            | 0.0066891704 |
|    clip_fraction        | 0.052        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.0646       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.024       |
|    n_updates            | 1420         |
|    policy_gradient_loss | -0.00548     |
|    std                  | 0.978        |
|    value_loss           | 0.000984     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 144         |
|    time_elapsed         | 68          |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.007898605 |
|    clip_fraction        | 0.0852      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | -0.0229     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0445     |
|    n_updates            | 1430        |
|    policy_gradient_loss | -0.00698    |
|    std                  | 0.98        |
|    value_loss           | 0.0017      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 145         |
|    time_elapsed         | 69          |
|    total_timesteps      | 37120       |
| train/                  |             |
|    approx_kl            | 0.009221063 |
|    clip_fraction        | 0.0934      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.0839      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0177     |
|    n_updates            | 1440        |
|    policy_gradient_loss | -0.00806    |
|    std                  | 0.981       |
|    value_loss           | 0.000931    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 146         |
|    time_elapsed         | 69          |
|    total_timesteps      | 37376       |
| train/                  |             |
|    approx_kl            | 0.006465031 |
|    clip_fraction        | 0.0285      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | -0.329      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0277     |
|    n_updates            | 1450        |
|    policy_gradient_loss | -0.00149    |
|    std                  | 0.984       |
|    value_loss           | 0.00202     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 147         |
|    time_elapsed         | 70          |
|    total_timesteps      | 37632       |
| train/                  |             |
|    approx_kl            | 0.006326548 |
|    clip_fraction        | 0.0617      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.0491      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0325     |
|    n_updates            | 1460        |
|    policy_gradient_loss | -0.00567    |
|    std                  | 0.983       |
|    value_loss           | 0.00114     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.21        |
| time/                   |              |
|    fps                  | 537          |
|    iterations           | 148          |
|    time_elapsed         | 70           |
|    total_timesteps      | 37888        |
| train/                  |              |
|    approx_kl            | 0.0056811506 |
|    clip_fraction        | 0.0141       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | -0.42        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0324      |
|    n_updates            | 1470         |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.983        |
|    value_loss           | 0.00195      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 536         |
|    iterations           | 149         |
|    time_elapsed         | 71          |
|    total_timesteps      | 38144       |
| train/                  |             |
|    approx_kl            | 0.009295911 |
|    clip_fraction        | 0.0926      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | -0.273      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0406     |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.981       |
|    value_loss           | 0.00184     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.21        |
| time/                   |              |
|    fps                  | 536          |
|    iterations           | 150          |
|    time_elapsed         | 71           |
|    total_timesteps      | 38400        |
| train/                  |              |
|    approx_kl            | 0.0077323737 |
|    clip_fraction        | 0.0602       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | 0.0319       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0355      |
|    n_updates            | 1490         |
|    policy_gradient_loss | -0.00554     |
|    std                  | 0.981        |
|    value_loss           | 0.00169      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 536         |
|    iterations           | 151         |
|    time_elapsed         | 72          |
|    total_timesteps      | 38656       |
| train/                  |             |
|    approx_kl            | 0.006931983 |
|    clip_fraction        | 0.0551      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.00297     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0231     |
|    n_updates            | 1500        |
|    policy_gradient_loss | -0.00748    |
|    std                  | 0.985       |
|    value_loss           | 0.0016      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 535        |
|    iterations           | 152        |
|    time_elapsed         | 72         |
|    total_timesteps      | 38912      |
| train/                  |            |
|    approx_kl            | 0.01008627 |
|    clip_fraction        | 0.0742     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.8       |
|    explained_variance   | -0.0858    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0661    |
|    n_updates            | 1510       |
|    policy_gradient_loss | -0.00793   |
|    std                  | 0.983      |
|    value_loss           | 0.00215    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 536          |
|    iterations           | 153          |
|    time_elapsed         | 73           |
|    total_timesteps      | 39168        |
| train/                  |              |
|    approx_kl            | 0.0024891053 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | -0.0903      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0332      |
|    n_updates            | 1520         |
|    policy_gradient_loss | -0.000511    |
|    std                  | 0.984        |
|    value_loss           | 0.00157      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.21        |
| time/                   |              |
|    fps                  | 536          |
|    iterations           | 154          |
|    time_elapsed         | 73           |
|    total_timesteps      | 39424        |
| train/                  |              |
|    approx_kl            | 0.0052726427 |
|    clip_fraction        | 0.084        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | 0.000274     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0345      |
|    n_updates            | 1530         |
|    policy_gradient_loss | -0.0077      |
|    std                  | 0.988        |
|    value_loss           | 0.000932     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 155         |
|    time_elapsed         | 74          |
|    total_timesteps      | 39680       |
| train/                  |             |
|    approx_kl            | 0.005769644 |
|    clip_fraction        | 0.0145      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | -0.0217     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0147     |
|    n_updates            | 1540        |
|    policy_gradient_loss | -0.00194    |
|    std                  | 0.989       |
|    value_loss           | 0.00118     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 156         |
|    time_elapsed         | 74          |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.005156409 |
|    clip_fraction        | 0.0422      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 0.0244      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0484     |
|    n_updates            | 1550        |
|    policy_gradient_loss | -0.0064     |
|    std                  | 0.988       |
|    value_loss           | 0.00221     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 535          |
|    iterations           | 157          |
|    time_elapsed         | 75           |
|    total_timesteps      | 40192        |
| train/                  |              |
|    approx_kl            | 0.0047335727 |
|    clip_fraction        | 0.00742      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | -0.0439      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0289      |
|    n_updates            | 1560         |
|    policy_gradient_loss | -0.00149     |
|    std                  | 0.986        |
|    value_loss           | 0.000925     |
------------------------------------------
Saved /workspace/baseline_v4.zip
